#药材名称	异名
蛇含	地五爪
蛇含	五爪风
蛇含	五星草
蛇含	五虎草
蛇含	五爪金龙
蛇含	五叶蛇莓
蛇莓	蚕莓
蛇莓	鸡冠果
蛇莓	野杨梅
蛇莓	蛇含草
蛇莓	蛇泡草
蛇莓	蛇盘草
蛇莓	麻蛇果
蛇莓	蛇蔗
蛇莓	地莓
蛇莓	龙吐珠
蛇莓	九龙草
蛇莓	三爪龙
蛇莓	疗疮药
蛇莓	蛇蛋果
蛇莓	蛇皮藤
蛇莓	龙衔珠
蛇莓	小草莓
蛇莓	地杨梅
蛇莓	三叶蔗
蛇莓	龙球草
蛇莓	蛇葡萄
蛇莓	蛇果藤
蛇莓	老蛇泡
蛇蜕	蛇皮
蛇蜕	蛇退
蛇白鼓	山胡烂
蛇白鼓	见毒消
蛇地钱	蛇皮苔
蛇地钱	地皮斑
蛇地钱	石皮斑
蛇地钱	云斑
蛇地钱	一团云
蛇地钱	地青苔
蛇百子	逼死蛇
蛇百子	毛老虎
蛇百子	黄黄草
蛇百子	大还魂
蛇百子	假藿香
蛇百子	山薄荷
蛇含石	蛇黄
蛇含石	蛇黄石
蛇床子	蛇米
蛇床子	蛇珠
蛇床子	蛇粟
蛇床子	蛇床仁
蛇床子	蛇床实
蛇床子	气果
蛇床子	双肾子
蛇床子	癞头花子
蛇床子	野茴香
蛇附子	石猴子
蛇附子	拦山虎
蛇附子	石抱子
蛇附子	土经丸
蛇附子	石老鼠
蛇附子	雷胆子
蛇附子	搜夹风
蛇附子	金线吊葫芦
蛇退步	三枝标
蛇退步	蛇鳞草
蛇退步	三叉蕨
蛇退步	入地蜈蚣
蛇莓根	三皮风根
蛇根木	蛇草根
蛇根木	蛇根
蛇根木	印度蛇根草
蛇根木	印度萝芙木
蛇根草	岩泽兰
蛇根草	天青地红
蛇根草	血经草
蛇根草	四季花
蛇根草	雪里开花
蛇根草	活血丹
蛇根草	阴蛇风
蛇根草	小枇杷
蛇根草	血和散
蛇根草	红灵仙
蛇根草	地红草
蛇根草	蛇足草
蛇根草	荷包草
蛇根草	散血草
蛇根草	钻地风
蛇眼草	雨过天青
蛇眼草	大麻草
蛇眼草	粉草
蛇婆子	满地毯
蛇婆子	仙人撒网
蛇婆子	草梧桐
蛇葡萄	酸藤
蛇葡萄	山葡萄
蛇葡萄	爬山虎
蛇葡萄	野葡萄
蛇葡萄	烟火藤
蛇葡萄	过山龙
蛇葡萄	母苦藤
蛇葡萄	酸古藤
蛇葡萄	禾黄藤
蛇葡萄	禾稼子藤
蛇葡萄	绿葡萄
蛇葡萄	假葡萄
蛇葡萄	水葡萄
蛇头细辛	蜘蛛香
蛇头细辛	水臭草
蛇头细辛	阿计欧
蛇葡萄根	野葡萄根
蛇葡萄根	山葡萄根
蛇葡萄根	见肿消
蛇葡萄根	外红消
蛏肉	蛏肠
鄂豆根	胡豆连
鄂豆根	胡豆七
啤酒花	忽布
啤酒花	香蛇麻
崖松	小鹅儿肠
崖松	半边莲
崖棕根	干经草
崖花海桐子	山枝仁
崖花海桐叶	吊灯笼
崖花海桐叶	山海桐叶
崖花海桐叶	崖花子叶
崖花海桐叶	海金子叶
铜绿	铜青
铜绿	生绿
铜罗汉	姐妹树
铜骨七	白接骨连
铜骨七	红接骨连
铜骨七	钻骨风
铜骨七	疗药
铜骨七	血乌
铜锣七	山乌龟
铜锣七	地乌龟
铜锤草	大酸味草
铜锤草	大老鸦酸
铜锤草	地麦子
铜锤草	紫酢浆草
铜锤草	大叶酢浆草
铜钱细辛	胡椒七
铜钱细辛	小铜钱乌金
铜钱细辛	乌金草
铜锤草根	大老鸦酸根
铜脚威灵仙	黄药子
铜脚威灵仙	铜灵仙
铜锤玉带草	地茄子草
铜锤玉带草	翳子草
铜锤玉带草	地浮萍
铜锤玉带草	扣子草
铜锤玉带草	马莲草
铜锤玉带草	铜锤草
铜锤玉带草	红头带
铜锤玉带草	土油甘
铜锤玉带草	白路桥
铜锤玉带草	三脚丁
铧头草	箭头草
铧头草	青地黄瓜
铧头草	犁口草
铧头草	犁头尖
铧头草	犁铧草
铧头草	虎察阿墨
铧头草	应菜黄
铧头草	烙铁草
铧尖草	试剑草
铧尖草	铧口草
铧尖草	铧头草
铧尖草	紫花地丁
铧尖草	耳钩草
铧尖草	犁头草
铧尖草	鸡口舌
铧尖草	紫地丁
铧尖草	犁咀菜
铧尖草	铧尖菜
铧尖草	箭头草
铧尖草	雍菜癀
银耳	白木耳
银耳	白耳
银耳	桑鹅
银耳	五鼎芝
银耳	白耳子
银朱	水华朱
银朱	心红
银朱	猩红
银朱	紫粉霜
银鱼	王余
银鱼	绘残鱼
银鱼	银条鱼
银箔	银薄
银箔	银页
银箔	银泊
银不换	九条牛
银不换	银锁匙
银不换	金线风
银不换	毛篆箕笃
银线草	四叶草
银线草	四块瓦
银线草	天王七
银线草	拐拐细辛
银线草	四叶七
银线草	白毛七
银线草	灯笼花
银柴胡	银夏柴胡
银柴胡	银胡
银柴胡	牛肚根
银柴胡	沙参儿
银柴胡	白根子
银柴胡	土参
甜瓜	甘瓜
甜瓜	香瓜
甜瓜	果瓜
甜瓜	熟瓜
甜瓜	穿肠瓜
甜茶	伞花八仙叶
甜橙	黄果
甜橙	橙子
甜橙	新会橙
甜橙	广橘
甜橙	雪柑
甜橙	印子柑
甜橙	广柑
甜石榴	天浆
甜石榴	甘石榴
甜叶菊	甜茶
甜瓜子	甘瓜子
甜瓜子	甜瓜仁
甜瓜子	甜瓜瓣
甜瓜茎	甜瓜蔓
甜瓜茎	香瓜藤
甜瓜蒂	瓜蒂
甜瓜蒂	瓜丁
甜瓜蒂	苦丁香
甜瓜蒂	甜瓜把
甜地丁	米布袋
甜地丁	地丁
甜地丁	小丁黄
甜茶藤	田婆茶
甜茶藤	红五爪金龙
甜茶藤	乌鼓
梨	快果
梨	果宗
梨	玉乳
梨	蜜父
梨树根	糖果根
梨树根	糖梨根
犁头尖	芋头草
犁头尖	小野芋
犁头尖	犁头草
犁头尖	大叶半夏
犁头尖	犁头七
犁头尖	土半夏
犁头尖	山半夏
犁头尖	土巴豆
犁头尖	药狗丹
犁头尖	芋头七
犁头尖	金半夏
犁头尖	野附子
犁头尖	独脚莲
犁头尖	耗子尾巴
犁头尖	山茨菇
犁头尖	犁头半夏
犁头尖	坡芋
犁头尖	观音芋
犁头尖	野芋蛋
犁头草	紫金锁
犁头草	紫花地丁
犁头草	瘩背草
犁头草	三角草
犁头草	犁头尖
犁头草	烙铁草
犁头草	地丁草
犁头草	紫地丁
犁头草	羊蹄甲
犁头草	犁铧尖
偏翅唐松草	南马尾连
偏翅唐松草	马尾连
假蒟	蛤药
假蒟	不拨子
假蒟	假著
假蒟	蛤著
假蒟	假蒌
假蒟	蛤蒌
假蒟	大柄萎
假蒟	荜拨子
假蒟	猪拨菜
假蒟	钻骨风
假蒟	臭蒌
假蒟	山蒌
假蒟	马蹄蒌
假蒟子	假蒟果穗
假蒟子	钻骨风果
假蒟根	假萎根
假蒟根	钻骨风根
假酸浆	水晶凉粉
假酸浆	蓝花天仙子
假酸浆	野木瓜
假酸浆	田珠
假酸浆	冰粉
假酸浆	鞭打绣球
假酸浆	草本酸木瓜
假酸浆	苦莪
假酸浆	果铃
假鹰爪根	爪芋根
盘龙参	鹝
盘龙参	绶
盘龙参	一线香
盘龙参	猪辽参
盘龙参	龙抱柱
盘龙参	猪鞭草
盘龙参	猪潦子
盘龙参	龙缠柱
盘龙参	猪牙参
盘龙参	扭兰
盘龙参	胜杖草
盘龙参	盘龙棍
盘龙参	红龙盘柱
盘龙参	小猪獠参
盘龙参	海珠草
盘龙参	蛇崽草
盘龙参	一枝枪
盘龙参	盘龙花
盘龙参	九龙蛇
盘龙参	笑天龙
盘龙参	马牙七
盘龙参	盘龙箭
盘羊角	羚羊角
盒子草	合子草
盒子草	鸳鸯木鳖
盒子草	水荔枝
盒子草	盒儿藤
盒子草	天球草
盒子草	龟儿草
盒子草	葫篓棵子
盒子草	黄丝藤
盒子草	匍丝网草
盒子草	打破碗子藤
盒子草	野瓜藤
盒子草	汤罐头草
盒子草	野苦瓜
盒子草	湿疹草
鸽	鹑鸽
鸽	飞奴
鸽卵	鸽蛋
豚卵	豚颠
豚卵	猪石子
豚卵	猪睾丸
豚卵	猪外肾
豚卵	猪隐睾
象头花	母猪半夏
象头花	岩芋
象头花	独叶半夏
象头花	红半夏
象头花	山半夏
象头花	红南星
象头花	大半夏
象头花	狗爪南星
象头花	岩半夏
象头花	野芋头
象头花	野磨芋
象皮木	凳板风
象皮木	九度叶
象皮木	金瓜南木皮
象皮木	鸭脚树
象皮木	肥猪叶
象皮木	灯台树
象皮木	大树将军
象皮木	五爪皮
象皮木	面条树
象皮木	埋丁别
猪肠	猪脏
猪苓	豕零
猪苓	豭猪屎
猪苓	豕橐
猪苓	豨苓
猪苓	地乌桃
猪苓	野猪食
猪苓	猪屎苓
猪苓	猪茯苓
猪齿	猪牙
猪肾	猪腰子
猪乳	猪乳汁
猪肤	猪皮
猪脬	猪尿胞
猪脬	猪胞
猪脬	猪小肚
猪脾	联贴
猪脾	草鞋底
猪脾	猪横利
猪靥	猪气子
猪蹄	猪四足
猪毛菜	扎蓬棵
猪毛菜	刺蓬
猪毛菜	三叉明棵
猪毛菜	猪毛缨
猪毛菜	叉明棵
猪毛蕨	绿爬山虎
猪毛蕨	大蕨菜
猪毛蕨	青竹标
猪毛蕨	骨碎补
猪毛蕨	爬岩龙
猪仔笠	山葛
猪仔笠	大力牛
猪仔笠	雀到珠
猪仔笠	鸡头薯
猪仔笠	鸡心薯
猪仔笠	鸡头子
猪仔笠	凉薯
猪仔笠	山芪薯
猪仔笠	地草果
猪屎豆	白猪屎豆
猪屎豆	野苦豆
猪屎豆	大眼兰
猪屎豆	野黄豆草
猪屎豆	猪屎青
猪屎豆	野花生
猪屎豆	大马铃
猪脂膏	猪膏
猪脂膏	猪脂
猪脂膏	猪肪膏
猪脂膏	猪脂肪
猪笼草	捕虫草
猪笼草	猴子埕
猪笼草	猪仔笼
猪笼草	担水桶
猪笼草	猴子笼
猪笼草	公仔瓶
猪蹄甲	猪悬蹄
猪蹄甲	猪悬蹄甲
猪蹄甲	猪蹄合子
猪蹄甲	猪爪甲
猪蹄甲	猪退
猪鬃刚	猪鬃草
猪鬃刚	铁丝草
猪鬃刚	碎叶猪鬃草
猪髻草	猪毛七
猪髻草	岩棕
猪髻草	猪综草
猪髻草	铁线草
猪髻草	铁丝纽
猪髻草	猪鬃漆
猪髻草	降龙草
猪髻草	石中珠
猪髻草	猪毛漆
猪髻草	小猪毛七
猪髻草	石长生
猪髻草	铁光棍
猪髻草	铁丝分金
猪髻草	水猪毛七
猪髻草	猪棕七
猪髻草	猪鬃七
猪髻草	扇叶铁线蕨
猫人参	猫气藤
猫人参	痈草
猫人参	沙梨藤
猫人参	糯米饭藤
猫儿屎	猫瓜
猫儿屎	鸡肠子
猫儿屎	猫屎瓜
猫儿屎	猫屎枫
猫爪草	猫爪儿草
猫爪草	三散草
猫须草	猫须公
猫须草	肾菜
猫胞衣	猫胞
猫眼草	猫儿眼
猫眼草	打碗花
猫眼草	打碗棵
猫脚印	汉荭鱼腥草
猫脚印	水药
猫脚印	狗脚血竭
猫脚印	野麻
猫脚印	白花地丁
猫脚印	凤尾小贯众
猫儿眼睛	野荞子
猫儿眼睛	野荞麦草
猫儿眼睛	头状蓼
猫耳朵草	土知母
猫耳朵草	龙头凤尾
猫耳朵草	毛芨蕨
猫耳朵草	象牙七
猫耳朵草	联公七
兜冠黄芩	半枝莲
猕猴骨	猴骨
猕猴骨	申骨
猕猴桃	藤梨
猕猴桃	木子
猕猴桃	猕猴梨
猕猴桃	羊桃
猕猴桃	阳桃
猕猴桃	大零核
猕猴桃	猴仔梨
猕猴桃	大红袍
猕猴桃	杨桃
猕猴桃	绳梨
猕猴桃	金梨
猕猴桃	野梨
猕猴桃	山洋桃
猕猴桃	狐狸桃
猕猴桃	洋桃果
猕猴桃	甜梨
猕猴桃根	洋桃根
猕猴梨根	藤梨根
麻叶	火麻叶
麻叶	火麻头
麻花	麻勃
麻花	乌麻花
麻油	胡麻油
麻油	乌麻油
麻油	脂麻油
麻油	香油
麻油	生油
麻油	清油
麻根	麻青根
麻根	大麻根
麻黄	龙沙
麻黄	狗骨
麻黄	卑相
麻黄	卑盐
麻秸	脂麻秸
麻秸	麻蔫
麻秸	芝麻药
麻秸	油麻稿
麻蕡	磨
麻蕡	巢实
麻蕡	麻勃
麻蕡	麻蓝
麻蕡	青羊
麻蕡	青葛
麻滓	麻油滓
麻滓	麻枯饼
麻滓	芝麻莘
麻滓	麻料
麻腐	胡麻腐
麻布七	破布七
麻布七	麻布袋
麻布七	穿心莲
麻布七	统天袋
麻布七	九连环
麻布七	网子七
麻布七	蓑衣七
麻布七	背网子
麻布七	龙骨七
麻布七	龙膝
麻布七	辫子七
麻布七	花花七
麻柳叶	枫杨叶
麻柳叶	柳树叶
麻柳果	一群鸭
麻柳果	雁鹅群
麻疯树	桐子树
麻疯树	小桐子
麻疯树	宾麻
麻疯树	膏桐
麻疯树	水漆
麻疯树	青桐木
麻疯树	臭油桐
麻疯树	吗洪罕
麻疯树	亮桐
麻蛇子	马蛇子
麻蛇子	蜥蜴
麻蛇子	蛇师子
麻蛇子	石龙子
麻叶绣球	碎米桠
麻叶绣球	山茴香
麻柳树根	枫杨根
廊茵	红大老鸦酸草
廊茵	石宗草
廊茵	蛇不钻
廊茵	猫儿刺
廊茵	南蛇草
廊茵	急解索
廊茵	猫舌草
廊茵	蛇倒退
鹿茸	斑龙珠
鹿药	九层楼
鹿药	盘龙七
鹿药	偏头七
鹿药	螃蟹七
鹿药	白窝儿七
鹿药	狮子七
鹿药	山糜子
鹿梨	様
鹿梨	赤萝
鹿梨	萝
鹿梨	山梨
鹿梨	阳様
鹿梨	鼠梨
鹿梨	树梨
鹿梨	酸梨
鹿梨	野梨
鹿梨	糖梨
鹿梨	杜梨
鹿鞭	鹿肾
鹿鞭	鹿茎筋
鹿鞭	鹿阴茎
鹿鞭	鹿冲
鹿鞭	鹿冲肾
鹿藿	菌
鹿藿	鹿豆
鹿藿	壹豆
鹿藿	野绿豆
鹿藿	野黄豆
鹿藿	老鼠眼
鹿藿	老鼠豆
鹿藿	野毛豆
鹿藿	门瘦
鹿藿	酒壶藤
鹿藿	乌眼睛豆
鹿藿	大叶野绿豆
鹿藿	鬼豆根
鹿藿	藤黄豆
鹿心草	鹿仙草
鹿心草	见根生
鹿心草	坡本
鹿心草	地杨梅
鹿心草	地吕
鹿心草	万星菌
鹿心草	藤林
鹿心草	猪油药
鹿心草	蒿枝花
鹿心草	土里开花
鹿心草	红菌
鹿心草	牛奶菌
鹿耳翎	鹿耳苓
鹿耳翎	鹿耳草
鹿耳翎	八十缺
鹿耳翎	毛六猬
鹿耳翎	六角瓣
鹿耳翎	六什头
鹿耳翎	六毒草
鹿耳翎	八楞风
鹿耳翎	八面风
鹿耳翎	蜡达草
鹿耳翎	六十瓣
鹿耳翎	六角心
鹿耳翎	羊仔菊
鹿耳翎	辘轴风
鹿耳翎	四方根
鹿耳翎	羊耳三稔
鹿耳翎	陆续消
鹿耳翎	六耳消
鹿耳翎	土防风
鹿耳翎	六盘金
鹿耳翎	八棱锋
鹿耳翎	八面锋
鹿耳翎	六角仙
鹿耳翎	羊仔草
鹿耳翎	狗咬癀
鹿耳翎	洋桃瓣
鹿耳翎	丝肚草
鹿耳翎	鹿都草
鹿耳翎	劳毒草
鹿耳翎	羊毛草
鹿耳翎	六角草
鹿耳翎	百草王
鹿耳翎	六耳铃
鹿耳翎	四棱锋
鹿耳翎	六达草
鹿耳翎	四方艾
鹿耳翎	三面风
鹿角草	金锁匙
鹿角草	矮鬼针草
鹿角草	小号一包针
鹿角草	落地柏
鹿角草	小叶鬼针草
鹿角胶	白胶
鹿角胶	鹿胶
鹿角霜	鹿角白霜
鹿茸草	千年艾
鹿茸草	千重塔
鹿茸草	瓶儿蜈蚣草
鹿茸草	山门穹
鹿茸草	千层矮
鹿茸草	龙须草
鹿茸草	白路箕
鹿茸草	毛茵陈
鹿茸草	白丝草
鹿茸草	土茵陈
鹿茸草	栀子草
鹿茸草	牙痛草
鹿茸草	白头翁
鹿茸草	六月霜
鹿茸草	白山艾
鹿茸草	白龙骨
鹿茸草	白杉笠
鹿茸草	千层楼
鹿茸草	千年春
鹿茸草	千年霜
鹿茸草	满山白
鹿茸草	白头毛
鹿茸草	白鸡毛
鹿茸草	四季青
鹿茸草	瓜子草
鹿茸草	老鼠牙草
鹿茸草	白毛鹿茸草
鹿茸草	鱼鳃草
鹿茸草	白细芒
鹿茸草	白茅草
鹿茸草	白地蜈蚣
鹿衔草	鹿蹄草
鹿衔草	小秦王草
鹿衔草	破血丹
鹿衔草	纸背金牛草
鹿衔草	大肺筋草
鹿衔草	红肺筋草
鹿衔草	鹿寿茶
鹿衔草	鹿安茶
鹿衔草	鹿含草
鹿梨果皮	野梨果皮
旋花	筋根花
旋花	鼓子花
旋花	打碗花
旋花根	旋菖草根
旋花根	篱天剑根
旋覆花	覆
旋覆花	盗庚
旋覆花	盛椹
旋覆花	戴椹
旋覆花	飞天蕊
旋覆花	金钱花
旋覆花	野油花
旋覆花	滴滴金
旋覆花	夏菊
旋覆花	金钱菊
旋覆花	艾菊
旋覆花	迭罗黄
旋覆花	满天星
旋覆花	六月菊
旋覆花	黄熟花
旋覆花	水葵花
旋覆花	金盏花
旋覆花	复花
旋覆花	小黄花
旋覆花	猫耳朵花
旋覆花	驴耳朵花
旋覆花	金沸花
旋覆花	伏花
旋覆花	全福花
章鱼	僖鱼
章鱼	章举
章鱼	望潮
章鱼	小八梢鱼
章鱼	络蹄
章鱼	蛸
商陆	荡根
商陆	夜呼
商陆	遂荡马尾
商陆	当陆
商陆	章陆
商陆	白昌
商陆	章柳根
商陆	见肿消
商陆	山萝卜
商陆	水萝卜
商陆	白母鸡
商陆	长不老
商陆	牛萝卜
商陆	春牛头
商陆	湿萝卜
商陆	下山虎
商陆	牛大黄
商陆	狗头三七
商陆	金七娘
商陆	猪母耳
商陆	金鸡母
商陆花	荡花
望月砂	兔蕈
望月砂	兔屎
望月砂	玩月砂
望月砂	明月砂
望月砂	兔粪
望江青	天芝麻
望江青	还精草
望江青	玉星草
望江青	银脚鹭鸶
望江青	血见愁
望江青	白马兰
望江青	泥灯心
望江青	野地蚕
望江青	白根草
望江南	金豆子
望江南	羊角豆
望江南	野扁豆
望江南	飞天蜈蚣
望江南	铁蜈蚣
望江南	凤凰草
望江南	喉百草
望江南	大羊角菜
望江南	头晕菜
望江南	豆荚草
望江南	土蚕菜
望江南	草旃那
望江南	猪骨棉
望江南	大更药
望江南	狗屎豆
望江南	大夜明
望江南	夜关门
望江南	假决明
望江南	山咖啡
望江南	藜茶
望江南子	槐豆
望江南子	金花豹子
望江南子	金豆子
望江南子	金角子
望江南子	金角儿
望江南子	风寒豆
望江南子	黄豇豆
望江南子	江南豆
望江南子	野鸡子豆
望江南子	水爪豆
惊风草	披麻草
惊风草	小青草
羚羊角	泠角
粘人花	饿蚂蝗
粘人花	黄黏粑草
粘人花	野豆子
粘人花	牛巴嘴
粘人花	山蚂蝗
粘人花	过路黄
粘人花	山毛豆花
粘人花	乌山黄檀草
粘人花	满鼎糊草
粘人花	长波状叶山蚂蝗
粘毛鼠尾草	野芝麻
粘毛鼠尾草	黄花鼠尾草
粘毛鼠尾草	吉子嘎保
粘毛鼠尾草果	黄花鼠尾草果
粗叶耳草	莺哥利
粗叶耳草	光天化戟
粗叶耳草	细茜草
粗叶耳草	大号杉刺癀
粗叶耳草	小号大角荚
粗叶耳草	茜草节节花
粗叶耳草	锅老根
粗叶耳草	杀虫草
粗叶悬钩子	大叶蛇泡第
粗叶悬钩子	大破布刺
粗叶悬钩子	老虎泡
粗叶悬钩子	虎掌第
粗叶悬钩子	九月泡
粗叶悬钩子	八月泡
粗叶悬钩子	牛尾泡
粗叶悬钩子	大第坛
断血流	大叶香薷
断血流	荫风轮
断血流	山藿香
断血流	瘦风轮
断血流	九层塔
断血流	野薄荷
断血流	田螺菜
断血流	蒙锄草
断血流	多头风轮菜
断线蕨	石韦
断线蕨	一双剑
断线蕨	斩蛇剑
剪草	翦草
剪草	四块瓦
剪草	土细辛
剪草	四叶对
剪草	银线草
剪草	四对草
剪刀股	假蒲公英
剪刀股	蒲公英
剪刀股	鸭舌草
剪刀股	鹅公英
剪刀草	玉如意
剪刀草	山薄荷
剪刀草	土薄荷
剪刀草	野薄荷
剪刀草	野仙人草
剪刀草	小叶仙人草
剪刀草	节节花
剪刀草	野香草
剪夏罗	剪红罗
剪夏罗	剪春罗
剪夏罗	碎剪罗
剪夏罗	剪金花
剪夏罗	雄黄花
剪夏罗	阔叶鲤鱼胆
剪夏罗	山茶田
剪红纱花	汉宫秋
剪红纱花	剪秋纱
剪红纱花	散血沙
剪红纱花	甜胆草
剪红纱花	甜龙胆
清风藤	青藤
清风藤	寻风藤
清风藤	一口两嘴
清风藤	过山龙
清风藤	牢钩刺
清酒缸	小槐花
清酒缸	草鞋板
清酒缸	山蚂蜡
清酒缸	饿蛆理
清酒缸	三把苓
清酒缸	蚂蜡木
清酒缸	蝴填木
清酒缸	拿身草
清酒缸	羊带归
清酒缸	粘衣草
清酒缸	畏草
清酒缸	巴人草
清酒缸	水蛭草
清酒缸	豆子草
清酒缸	粘衣刺
清酒缸	路边鸡
清酒缸	路边肖
清酒缸	扁子草
清酒缸	逢人打
清酒缸	粘身草
清酒缸	金腰带
清酒缸	狗局黏
清酒缸	蚂蜡草
清酒缸	化痰精
清酒缸	长叶粘巴草
清酒缸	旱蚂蜡
清酒缸	饿蚂蜡
清酒缸根	粘衣草根
清酒缸根	蚂蟆根
渐尖毛蕨	金星草
渐尖毛蕨	小叶凤凰尾巴草
渐尖毛蕨	小水花蕨
淮通	淮木通
淫羊藿	刚前
淫羊藿	仙灵脾
淫羊藿	仙灵毗
淫羊藿	黄连祖
淫羊藿	千两金
淫羊藿	干鸡筋
淫羊藿	放杖草
淫羊藿	弃杖草
淫羊藿	三枝九叶草
淫羊藿	干雄筋
淫羊藿	羊藿
淫羊藿	牛角花
淫羊藿	铜丝草
淫羊藿	铁打杵
淫羊藿	三叉骨
淫羊藿	三叉风
淫羊藿	桂鱼风
淫羊藿	铁铧口
淫羊藿	肺经草
淫羊藿	铁菱角
淫羊藿	铁耙头
淫羊藿	鲫鱼风
淫羊藿	羊藿叶
淫羊藿	羊角风
淫羊藿	三角莲
淫羊藿	乏力草
淫羊藿	鸡爪莲
淫羊藿根	仙灵脾根
淫羊藿根	羊藿根
淡菜	东海夫人
淡菜	壳菜
淡菜	海些
淡菜	红蛤
淡菜	珠菜
淡菜	海红
淡竹叶	竹叶门冬青
淡竹叶	迷身草
淡竹叶	山鸡米
淡竹叶	金竹叶
淡竹叶	长竹叶
淡竹叶	山冬
淡竹叶	地竹
淡竹叶	淡竹米
淡竹叶	林下竹
淡竹壳	淡竹锋
淡竹根	恒生骨
淡豆豉	香豉
淡豆豉	豉
淡豆豉	淡豉
淡豆豉	大豆豉
淡花当药	獐牙菜
淡花当药	加达
淡花当药	当药
淡花当药	水黄连
深山黄堇	石莲
深山黄堇	断肠草
深山黄堇	田饭酸
深山不出头	葛菌
深山不出头	葛藤菌
深山不出头	地重楼
深山不出头	石上莲
深山不出头	独脚莲
深裂黄草乌	藤乌
婆婆纳	狗卵草
婆婆纳	双珠草
婆婆纳	双铜锤
婆婆纳	双肾草
婆婆纳	卵子草
婆婆纳	石补钉
婆婆纳	菜肾子
婆婆纳	将军草
婆罗门皂荚	阿勒勃
婆罗门皂荚	波斯皂荚
婆罗门皂荚	清泻山扁豆
婆婆指甲菜	瓜子草
婆婆指甲菜	高脚鼠耳菜
婆婆指甲菜	山马齿苋
婆婆指甲菜	天青地白
婆婆指甲菜	铺地黄
婆婆指甲菜	岩马齿苋
婆婆指甲菜	卷耳
婆婆指甲菜	大鹅儿肠
梁王茶	金刚散
梁王茶	山槟榔
梁王茶	良旺茶
梁王茶	宝金刚
梁王茶	金刚树
梁王茶	白鸡骨头树
梁王茶	香棍
梁王茶	兰花
梁王茶	小牛角兰
寄生黄	鹿仙草
寄生黄	见根生
寄生黄	地杨梅
寄生黄	土里开花
寄生黄	鹿心草
寄生黄	红菌
寄生黄	牛奶菌
寄生黄	鸡心七
寄生黄	文王一支笔
寄生黄	接木怀胎
寄生黄	观音莲
寄生黄	黄药子
寄生黄	借母怀胎
寄生黄	九子不离母
寄生黄	葛菌
密花草	节节花
密陀僧	没多僧
密陀僧	陀僧
密陀僧	炉底
密陀僧	银池
密陀僧	淡银
密陀僧	金炉底
密陀僧	银炉底
密陀僧	金陀僧
密蒙花	小锦花
密蒙花	羊耳朵
密蒙花	蒙花
密蒙花	黄饭花
密蒙花	疙瘩皮树花
密蒙花	鸡骨头花
密蒙花	蒙花珠
密蒙花	老蒙花
密蒙花	羊耳朵朵尖
密蒙花	水锦花
密脉鹅掌柴	七叶莲
密脉鹅掌柴	五加风
密脉鹅掌柴	木克买
密脉鹅掌柴	五加皮
密脉鹅掌柴	龙爪树
密脉鹅掌柴	汉桃叶
密脉鹅掌柴	万年青
密脉鹅掌柴	五爪叶
弹刀子菜	水苏叶通泉草
弹刀子菜	四叶细辛
弹刀子菜	地菊花
弹刀子菜	山刀草
弹刀子菜	大叶山油麻
弹刀子菜	毛曲菜
续断	龙豆
续断	属折
续断	接骨
续断	南草
续断	接骨草
续断	鼓锤草
续断	和尚头
续断	川断
绵参	绵毛参
绵参	毛药草
绵参	光杆琼
绵三七	鸡心矮陀陀
绵三七	山草果
绵三七	山鸡头
绵三七	山土瓜
绵三七	草果暗消
绵三七	地草果
绵三七	草仔薯
绵三七	独苗一支立
绵枣儿	石枣儿
绵枣儿	天蒜
绵枣儿	地兰
绵枣儿	山大蒜
绵枣儿	鲜白头
绵枣儿	地枣
绵枣儿	独叶芹
绵枣儿	催生草
绵枣儿	药狗蒜
绵枣儿	老鸦葱
绵草薛	畚箕斗
绵草薛	山畚箕
绵草薛	山薯
绵草薛	狗粪棵
缤木	椭叶南烛
缤木	饭粒子树
缤木	乌饭叶
缤木	羊尘饭
缤木	碎米子
绿豆	青小豆
绿青	石绿
绿青	石碌
绿青	大绿
绿矾	青矾
绿矾	皂荚矾
绿矾	皂矾
绿盐	盐绿
绿盐	石绿
绿兰花	脓泡药
绿兰花	汤湿草
